,sid,scode,click,unclick,buy,sell,first_exposed_time,last_interaction_time,p_berr,price,pricedollar,change,changepct,changepctparenthesis,volume,color,name
0,0,AAPL,0,0,0,0,0,-1,0.746413310985706,147.5700,$147.5700,0.6800,0.46%,(0.46%),"7,346",/#E24A4A,Unity Software Inc
1,1,MSFT,0,0,0,0,0,-1,0.6775449432301162,300.3700,$300.3700,-6.5600,-2.14%,(-2.14%),"106,263",/#3485FF,NVIDIA Corporation
2,2,GOOG,0,0,0,0,0,-1,0.4325275847125913,202.6800,$202.6800,6.3800,3.25%,(3.25%),"3,868",/#E24A4A,Visa Inc
3,3,AMZN,0,0,0,0,0,-1,0.4002531347444266,150.3700,$150.3700,4.1500,2.84%,(2.84%),"13,546",/#E24A4A,Walt Disney Co
4,4,LCID,0,0,0,0,0,-1,0.3655582900076517,160.1600,$160.1600,1.9300,1.22%,(1.22%),"0,654",/#E24A4A,JPMorgan Chase & Co.
5,5,NVDA,0,0,0,0,0,-1,0.33448093965084236,326.1900,$326.1900,3.1800,0.98%,(0.98%),"28,890",/#E24A4A,Microsoft Corporation
6,6,XOM,0,0,0,0,0,-1,0.3267718997874653,"3,427.3700","$3,427.3700",37.5800,1.11%,(1.11%),"3,786",/#E24A4A,"Amazon.com, Inc."
7,7,JPM,0,0,0,0,0,-1,0.31897939218225935,317.8700,$317.8700,11.0300,3.59%,(3.59%),"24,265",/#E24A4A,Meta Platforms Inc
8,8,V,0,0,0,0,0,-1,0.2888134541502629,168.9100,$168.9100,-1.3600,-0.80%,(-0.80%),"0,819",/#3485FF,Nike Inc
9,9,HD,0,0,0,0,0,-1,0.2639472764545959,44.8600,$44.8600,-2.4100,-5.10%,(-5.10%),"273,672",/#3485FF,Lucid Group Inc
10,10,JNJ,0,0,0,0,0,-1,0.24524800369139343,139.0000,$139.0000,1.5200,1.11%,(1.11%),"0,999",/#E24A4A,Walmart Inc
11,11,IONQ,0,0,0,0,0,-1,0.19961493682619766,113.2500,$113.2500,-0.5900,-0.52%,(-0.52%),"22,039",/#3485FF,Roblox Corp
12,12,WMT,0,0,0,0,0,-1,0.14019336874780958,18.7900,$18.7900,-0.0600,-0.32%,(-0.32%),"90,113",/#3485FF,IONQ Inc
13,13,BAC,0,0,0,0,0,-1,0.13479421327802704,333.3300,$333.3300,11.2800,3.50%,(3.50%),"2,734",/#E24A4A,Mastercard Inc
14,14,PG,0,0,0,0,0,-1,0.10689053366544636,162.9400,$162.9400,3.5600,2.23%,(2.23%),"0,415",/#E24A4A,Johnson & Johnson
15,15,MA,0,0,0,0,0,-1,0.09888056134467045,"2,875.9300","$2,875.9300",25.5200,0.90%,(0.90%),"1,619",/#E24A4A,Alphabet Inc Class C
16,16,ADBE,0,0,0,0,0,-1,0.08491814285714222,152.1500,$152.1500,2.2600,1.51%,(1.51%),"1,429",/#E24A4A,Procter & Gamble Co
17,17,NFLX,0,0,0,0,0,-1,0.05412288444465276,44.1500,$44.1500,0.2800,0.64%,(0.64%),"5,996",/#E24A4A,Bank of America Corp
18,18,PFE,0,0,0,0,0,-1,0.04276275538661851,415.7000,$415.7000,8.4500,2.07%,(2.07%),"0,959",/#E24A4A,Home Depot Inc
19,19,NKE,0,0,0,0,0,-1,0.031118576088025516,51.4800,$51.4800,-2.7800,-5.12%,(-5.12%),"32,543",/#3485FF,Pfizer Inc.
20,116,TSM,0,0,0,0,-1,-1,-1,119.1400,,-0.3300,-0.28%,(-0.28%),"18,701",,Taiwan Semiconductor Mfg. Co. Ltd.
21,104,DIS,0,0,0,0,-1,-1,-1,150.3700,,4.1500,2.84%,(2.84%),"15,663",,Walt Disney Co
22,106,U,0,0,0,0,-1,-1,-1,147.5700,,0.6800,0.46%,(0.46%),"7,835",,Unity Software Inc
23,103,RBLX,0,0,0,0,-1,-1,-1,113.2500,,-0.5900,-0.52%,(-0.52%),"25,419",,Roblox Corp
24,117,MRNA,0,0,0,0,-1,-1,-1,265.3300,,-41.3900,-13.49%,(-13.49%),"23,206",,Moderna Inc
25,118,SBUX,0,0,0,0,-1,-1,-1,113.3600,,2.1200,1.91%,(1.91%),"2,125",,Starbucks Corporation
